card_name,card_price_EUR,sold_date,vendor_name,vendor_reviews,vendor_ratings,bids_numbers,bloc_ID,set_ID
n 101 101,2.0,2023-11-19,sadet61,1,100.0,0.0,7,73
n 101 101,16.5,2024-02-09,shinown,197,100.0,10.0,7,73
n 101 101,7.0,2024-01-28,brocante-et-vous,4387,99.6,0.0,7,73
n 101 101,1.9,2023-12-01,pokevivi7,17486,100.0,0.0,7,73
n 101 101,24.99,2024-02-01,charlie-s-treasures,1250,100.0,0.0,7,73
n 101 101,3.9,2023-11-20,pokevivi7,17486,100.0,0.0,7,73
n 101 101,1.0,2023-11-18,jemalusylucas456,197,100.0,0.0,7,73
n 101 101,3.0,2024-01-24,patriciherman_5,422,100.0,4.0,7,73
n 101 101,2.85,2023-12-01,poke_matos,6729,100.0,0.0,7,73
n 101 101,9.85,2024-02-07,poke_matos,6729,100.0,0.0,7,73
n 101 101,2.9,2024-02-02,pokevivi7,17486,100.0,0.0,7,73
n 101 101,4.95,2024-01-14,game-essence,1370,99.8,0.0,7,73
n 101 101,4.99,2024-01-14,lescartesauxtresors,720,100.0,0.0,7,73
n 101 101,7.0,2023-11-21,lirevei_0,60,97.9,0.0,7,73
n 101 101,1.0,2023-12-16,pokemonium24,97,100.0,0.0,7,73
n 101 101,7.9,2023-11-15,hewezcards,1167,100.0,0.0,7,73
n 101 101,7.0,2024-01-28,pok_invest,110,100.0,4.0,7,73
n 101 101,1.0,2024-01-28,ushiwaz,56,100.0,0.0,7,73
n 101 101,1.0,2023-12-16,pokemonium24,97,100.0,0.0,7,73
n 101 101,9.9,2023-11-15,cristy29280,3008,98.8,0.0,7,73
n 101 101,2.1,2023-11-13,arobase34,8380,100.0,0.0,7,73
n 101 101,2.0,2023-12-09,abjn*,107,100.0,0.0,7,73
n 101 101,1.5,2024-01-28,pok_invest,110,100.0,2.0,7,73
n 101 101,2.85,2024-01-14,poke_matos,6729,100.0,0.0,7,73
n 101 101,1.0,2023-11-14,nathalie9192,678,100.0,0.0,7,73
n 101 101,5.01,2024-01-28,pok_invest,110,100.0,2.0,7,73
n 101 101,2.85,2024-01-14,poke_matos,6729,100.0,0.0,7,73
n 101 101,6.9,2023-11-24,lord-of-toy,903,100.0,0.0,7,73
n 101 101,9.9,2024-01-06,hewezcards,1167,100.0,0.0,7,73
n 101 101,7.0,2024-01-28,corentin21310,16,100.0,0.0,7,73
n 101 101,6.2,2023-12-09,abjn*,107,100.0,0.0,7,73
n 101 101,8.95,2023-11-15,pokeze,48,100.0,0.0,7,73
n 101 101,17.0,2024-02-09,shinown,197,100.0,8.0,7,73
n 101 101,1.0,2024-01-28,ushiwaz,56,100.0,0.0,7,73
n 101 101,5.0,2023-12-20,abjn*,107,100.0,0.0,7,73
n 101 101,2.51,2024-01-28,patriciherman_5,422,100.0,2.0,7,73
n 101 101,10.0,2023-12-04,abjn*,107,100.0,0.0,7,73
n 101 101,4.85,2023-12-04,wn-cards,3690,99.8,0.0,7,73
n 101 101,1.0,2023-12-16,pokemonium24,97,100.0,0.0,7,73
n 101 101,8.02,2024-01-14,maxzyg0,54,98.2,10.0,7,73
n 101 101,6.9,2024-01-08,wn-cards,3690,99.8,0.0,7,73
n 101 101,4.5,2023-12-03,rb_corral2,165,100.0,2.0,7,73
n 101 101,4.85,2024-01-30,cartabaffe,3946,99.9,0.0,7,73
n 101 101,4.85,2024-01-30,cartabaffe,3946,99.9,0.0,7,73
n 101 101,1.5,2024-01-28,pok_invest,110,100.0,2.0,7,73
n 101 101,27.9,2023-12-29,**stargames**,13769,100.0,0.0,7,73
n 101 101,28.06,2023-12-10,plazatcg,845,100.0,12.0,7,73
n 101 101,4.85,2024-01-30,cartabaffe,3946,99.9,0.0,7,73
n 101 101,3.95,2024-01-25,game-essence,1370,99.8,0.0,7,73
n 101 101,2.0,2023-11-23,colle13480,2903,99.0,0.0,7,73
n 101 101,4.85,2024-01-30,cartabaffe,3946,99.9,0.0,7,73
n 101 101,9.01,2024-01-28,pok_invest,110,100.0,6.0,7,73
n 101 101,77.0,2024-01-28,poke-kaiba,778,100.0,21.0,7,73
n 101 101,32.5,2024-01-22,thoeeck_0,8,100.0,7.0,7,73
n 101 101,4.5,2024-01-15,neorel,63,100.0,7.0,7,73
n 101 101,163.0,2024-01-06,pok_invest,110,100.0,4.0,7,73
n 101 101,200.0,2023-11-27,matt-4370,10,100.0,3.0,7,73
n 101 101,59.99,2023-11-14,retrogamezone,20824,99.9,0.0,7,73
n 101 101,35.0,2024-01-28,pok_invest,110,100.0,0.0,7,73
n 101 101,90.0,2023-12-10,guiltrem-6816,118,100.0,0.0,7,73
n 101 101,20.0,2024-01-13,pok_invest,110,100.0,0.0,7,73
n 101 101,25.5,2023-12-13,benoitcapcool,54,100.0,21.0,7,73
n 101 101,115.0,2023-12-10,rb_corral2,165,100.0,18.0,7,73
n 101 101,33.5,2023-11-19,se-79415,18,100.0,7.0,7,73
n 101 101,580.0,2024-02-04,plazatcg,845,100.0,42.0,7,73
n 101 101,38.0,2024-01-23,rapdes0,93,98.6,0.0,7,73
n 101 101,99.99,2024-01-22,lescartesauxtresors,720,100.0,0.0,7,73
n 101 101,27.9,2024-01-14,pokevivi7,17486,100.0,0.0,7,73
n 101 101,81.0,2024-01-06,pok_invest,110,100.0,4.0,7,73
n 101 101,39.99,2024-01-04,lescartesauxtresors,720,100.0,0.0,7,73
n 101 101,15.5,2024-01-28,poke-kaiba,778,100.0,6.0,7,73
n 101 101,335.0,2024-01-12,gameplanet69,912,100.0,23.0,7,73
n 101 101,89.0,2023-12-17,rb_corral2,165,100.0,13.0,7,73
n 101 101,35.0,2023-12-10,jerba_2805,3,0.0,0.0,7,73
n 101 101,81.0,2023-11-26,se-79415,18,100.0,6.0,7,73
n 101 101,71.0,2023-11-19,se-79415,18,100.0,13.0,7,73
n 101 101,8.5,2024-01-27,tcgcollector_13,96,100.0,2.0,7,73
n 101 101,70.0,2024-01-06,pok_invest,110,100.0,0.0,7,73
n 101 101,50.0,2023-12-24,gaetaescame_0,7,100.0,0.0,7,73
n 101 101,34.99,2023-12-11,retrogamezone,20824,99.9,0.0,7,73
n 101 101,44.99,2024-01-07,retrogamezone,20824,99.9,0.0,7,73
n 101 101,10.5,2023-12-19,benoitcapcool,54,100.0,6.0,7,73
n 101 101,12.5,2023-12-02,olivierjohnlocke,357,100.0,12.0,7,73
n 101 101,80.0,2024-02-04,mil_antique,78,100.0,19.0,7,73
n 101 101,76.0,2024-01-28,quepok0,26,100.0,8.0,7,73
n 101 101,25.5,2024-01-28,pok_invest,110,100.0,5.0,7,73
n 101 101,451.0,2024-01-14,plazatcg,845,100.0,21.0,7,73
n 101 101,5.5,2024-01-07,dingueries,90,100.0,7.0,7,73
n 101 101,159.0,2023-12-31,plazatcg,845,100.0,18.0,7,73
n 101 101,351.0,2023-12-03,plazatcg,845,100.0,25.0,7,73
n 101 101,59.85,2023-12-02,poke_matos,6729,100.0,0.0,7,73
n 101 101,101.01,2023-11-26,plazatcg,845,100.0,11.0,7,73
n 101 101,19.99,2023-11-16,retrogamezone,20824,99.9,0.0,7,73
n 101 101,15.5,2024-01-28,pok_invest,110,100.0,5.0,7,73
n 101 101,26.8,2024-01-23,cro_name,36,100.0,0.0,7,73
n 101 101,9.0,2024-01-10,koallection,426,100.0,0.0,7,73
n 101 101,175.0,2024-01-07,plazatcg,845,100.0,27.0,7,73
n 101 101,120.0,2023-12-01,cardshowtrading,119,100.0,0.0,7,73
n 101 101,23.5,2023-11-19,se-79415,18,100.0,4.0,7,73
n 101 101,120.0,2023-11-18,cardshowtrading,119,100.0,0.0,7,73
n 101 101,21.0,2024-02-04,pokepiece_38,325,100.0,15.0,7,73
n 101 101,15.0,2024-01-31,flomoli46,57,100.0,2.0,7,73
n 101 101,49.85,2024-01-30,cartabaffe,3946,99.9,0.0,7,73
n 101 101,29.5,2024-01-28,pokepiece_38,325,100.0,19.0,7,73
n 101 101,40.0,2024-01-28,pere_chartor,14,100.0,0.0,7,73
n 101 101,35.5,2024-01-21,pokepiece_38,325,100.0,11.0,7,73
n 101 101,14.9,2024-01-20,pokemaxo,0,0.0,0.0,7,73
n 101 101,27.5,2024-01-20,rb_corral2,165,100.0,21.0,7,73
n 101 101,89.9,2024-01-16,2015fridie,557,100.0,0.0,7,73
n 101 101,52.0,2024-01-16,quepe-57,60,100.0,9.0,7,73
n 101 101,30.5,2024-01-14,pokepiece_38,325,100.0,19.0,7,73
n 101 101,56.0,2024-01-14,fauv98,340,99.5,23.0,7,73
n 101 101,15.0,2024-01-11,flomoli46,57,100.0,0.0,7,73
n 101 101,18.5,2024-01-10,nuzara,167,98.1,10.0,7,73
n 101 101,11.52,2024-01-06,pok_invest,110,100.0,3.0,7,73
n 101 101,15.0,2024-01-04,flomoli46,57,100.0,2.0,7,73
n 101 101,18.0,2024-01-03,joufjul,38,100.0,0.0,7,73
n 101 101,82.9,2024-01-02,poke-kaiba,778,100.0,0.0,7,73
n 101 101,25.5,2023-12-25,pokemonenfolie,286,100.0,14.0,7,73
n 101 101,25.5,2023-12-24,dingueries,90,100.0,10.0,7,73
n 101 101,13.9,2023-12-18,pierrow95,414,100.0,0.0,7,73
n 101 101,35.5,2023-12-17,pokepiece_38,325,100.0,31.0,7,73
n 101 101,15.5,2023-12-17,rb_corral2,165,100.0,13.0,7,73
n 101 101,14.49,2023-12-14,nuzara,167,98.1,13.0,7,73
n 101 101,18.5,2023-12-13,quepe-57,60,100.0,2.0,7,73
n 101 101,45.0,2023-12-12,adrviv_65,7,100.0,14.0,7,73
n 101 101,34.5,2023-12-10,pokepiece_38,325,100.0,13.0,7,73
n 101 101,28.5,2023-12-05,mabocqu_42,5,100.0,13.0,7,73
n 101 101,20.5,2023-11-24,anomalique,157,100.0,9.0,7,73
n 101 101,9.9,2023-11-17,patriciherman_5,422,100.0,0.0,7,73
n 101 101,22.5,2023-11-15,flomoli46,57,100.0,6.0,7,73
dardargnan 1 112,10.5,2024-02-10,rb_corral,254,100.0,10.0,5,36
dardargnan 1 112,3.5,2024-02-07,kehan-6265,10,100.0,5.0,5,36
dardargnan 1 112,5.0,2024-01-28,lepokebro,15,100.0,0.0,5,36
dardargnan 1 112,8.0,2024-01-07,pedros34,13,100.0,10.0,5,36
dardargnan 1 112,22.0,2024-01-07,2015fridie,557,100.0,0.0,5,36
papilusion 2 112,19.95,2024-01-28,baylin120,453,100.0,0.0,5,36
papilusion 2 112,9.51,2023-12-13,lolau20,18,100.0,9.0,5,36
lamantine 3 112,10.0,2024-02-10,rapdes0,93,98.6,0.0,5,36
lamantine 3 112,15.5,2024-01-15,neorel,63,100.0,11.0,5,36
lamantine 3 112,10.5,2023-12-13,lolau20,18,100.0,9.0,5,36
noadkoko 5 112,4.99,2024-02-07,lescartesauxtresors,720,100.0,0.0,5,36
noadkoko 5 112,49.99,2024-01-22,lescartesauxtresors,720,100.0,0.0,5,36
noadkoko 5 112,30.0,2023-12-14,miniman34,519,100.0,0.0,5,36
noadkoko 5 112,129.0,2023-11-21,brikadrac,113,100.0,0.0,5,36
kangourex 6 112,8.0,2024-02-05,zadkiel,26,100.0,0.0,5,36
kangourex 6 112,10.0,2024-01-20,star-livre,1856,99.3,0.0,5,36
kangourex 6 112,33.5,2024-01-14,2015fridie,557,100.0,12.0,5,36
kangourex 6 112,79.0,2023-12-17,plazatcg,845,100.0,42.0,5,36
kangourex 6 112,21.5,2023-12-15,lolau20,18,100.0,7.0,5,36
ossatueur 7 112,4.5,2024-02-07,kehan-6265,10,100.0,7.0,5,36
ossatueur 7 112,38.0,2024-01-21,chachap-50,289,100.0,0.0,5,36
ossatueur 7 112,1.7,2024-01-08,alexd_6633,76,100.0,2.0,5,36
ossatueur 7 112,3.0,2023-12-16,jujub11,567,100.0,0.0,5,36
nidoking 8 112,31.5,2024-01-10,dazh-tcg,256,95.6,11.0,5,36
nidoking 8 112,24.71,2023-12-15,lolau20,18,100.0,10.0,5,36
nidoking 8 112,1.0,2023-12-09,pokemonenfolie,286,100.0,0.0,5,36
nidoking 8 112,203.0,2023-11-30,plazatcg,845,100.0,0.0,5,36
nidoqueen 9 112,20.0,2024-01-30,lucie-annpique_0,4203,100.0,0.0,5,36
nidoqueen 9 112,15.0,2023-12-29,chachap-50,289,100.0,0.0,5,36
nidorina 40 112,22.5,2023-12-15,lolau20,18,100.0,8.0,5,36
nidoqueen 9 112,4.99,2023-12-08,the-black-cat-01,275,99.4,0.0,5,36
nidoqueen 9 112,7.0,2023-11-17,resiak_m,39,97.6,0.0,5,36
nidoqueen 9 112,6.5,2023-11-15,jemalusylucas456,197,100.0,3.0,5,36
roucarnage 10 112,6.5,2024-02-07,kehan-6265,10,100.0,9.0,5,36
roucarnage 10 112,1.0,2024-02-06,enzo_poke,1,100.0,0.0,5,36
roucarnage 10 112,8.09,2024-01-24,emmanmont_11,1,100.0,3.0,5,36
roucarnage 10 112,4.0,2024-01-07,dingueries,90,100.0,4.0,5,36
roucarnage 10 112,6.51,2023-12-17,rb_corral2,165,100.0,6.0,5,36
roucarnage 10 112,26.5,2023-12-13,lolau20,18,100.0,5.0,5,36
tartard 11 112,5.5,2024-02-07,kehan-6265,10,100.0,5.0,5,36
tartard 11 112,9.0,2023-12-20,sylbaced,216,100.0,0.0,5,36
tartard 11 112,21.5,2023-12-14,lolau20,18,100.0,14.0,5,36
tartard 11 112,7.51,2023-11-26,rb_corral2,165,100.0,6.0,5,36
raichu 12 112,6.0,2024-01-09,lllphoenixlll,155,100.0,0.0,5,36
raichu 12 112,34.5,2023-12-03,poke-kaiba,778,100.0,17.0,5,36
galopa 13 112,50.0,2024-01-24,miniman34,519,100.0,0.0,5,36
galopa 13 112,112.0,2023-12-06,snitul,381,100.0,0.0,5,36
galopa 13 112,190.0,2023-11-15,matt-4370,10,100.0,0.0,5,36
flagadoss 14 112,18.0,2023-12-04,lucie-annpique_0,4203,100.0,0.0,5,36
flagadoss 14 112,89.99,2023-11-21,keissuke,1054,100.0,0.0,5,36
flagadoss 14 112,9.99,2023-11-13,giacocroco,767,100.0,0.0,5,36
ronflex 15 112,14.0,2024-02-03,rapdes0,93,98.6,0.0,5,36
ronflex 15 112,15.5,2024-01-28,dplat_collector,299,100.0,8.0,5,36
ronflex 15 112,26.8,2023-12-27,lucie-annpique_0,4203,100.0,0.0,5,36
ronflex 15 112,122.0,2023-12-24,plazatcg,845,100.0,21.0,5,36
ronflex 15 112,14.1,2023-12-15,lolau20,18,100.0,6.0,5,36
tauros 16 112,12.0,2024-02-10,rapdes0,93,98.6,0.0,5,36
empiflor 17 112,1.0,2024-02-07,kehan-6265,10,100.0,0.0,5,36
empiflor 17 112,1.0,2024-02-06,edmlave_0,86,98.1,2.0,5,36
empiflor 17 112,5.0,2024-02-05,a-sphalt,42,100.0,0.0,5,36
empiflor 17 112,2.99,2024-02-04,loralibert_0,37,100.0,0.0,5,36
empiflor 17 112,62.5,2023-12-31,retrocollek,1048,100.0,14.0,5,36
empiflor 17 112,54.99,2023-12-24,plazatcg,845,100.0,31.0,5,36
boustiflor 51 112,14.2,2023-12-15,lolau20,18,100.0,7.0,5,36
arcanin 18 112,3.0,2024-02-04,zalikc,481,100.0,0.0,5,36
arcanin 18 112,19.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
arcanin 18 112,39.9,2024-01-12,pokevivi7,17486,100.0,0.0,5,36
arcanin 18 112,28.5,2024-01-08,pierrotb890,101,100.0,29.0,5,36
arcanin 18 112,38.5,2023-12-04,pierrotb890,101,100.0,10.0,5,36
arcanin 18 112,2.9,2023-12-04,pokevivi7,17486,100.0,0.0,5,36
leveinard 19 112,14.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
leveinard 19 112,3.0,2024-01-27,zadkiel,26,100.0,0.0,5,36
crustabri 20 112,14.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
dodrio 21 112,14.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
dodrio 21 112,1.0,2023-12-24,julbou-5701,10,100.0,0.0,5,36
triopikeur 22 112,14.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
triopikeur 22 112,51.0,2024-01-15,t0ms68,34,97.2,2.0,5,36
triopikeur 22 112,2.5,2023-12-24,julbou-5701,10,100.0,4.0,5,36
triopikeur 22 112,8.0,2023-12-06,erru-6922,137,100.0,0.0,5,36
triopikeur 22 112,2.0,2023-12-10,price.pokemon,295,100.0,3.0,5,36
triopikeur 22 112,34.0,2023-12-10,lucie-annpique_0,4203,100.0,0.0,5,36
canarticho 23 112,14.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
canarticho 23 112,15.0,2023-12-27,lucie-annpique_0,4203,100.0,0.0,5,36
canarticho 23 112,25.51,2023-12-17,gasfra-0,3,100.0,12.0,5,36
canarticho 23 112,4.1,2023-11-19,matsah0,16,100.0,0.0,5,36
rapasdepic 24 112,0.5,2024-02-04,robert33150,145,99.3,0.0,5,36
rapasdepic 24 112,14.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
rapasdepic 24 112,18.9,2024-01-03,pokevivi7,17486,100.0,0.0,5,36
rapasdepic 24 112,24.99,2023-12-11,benben83200,129,100.0,0.0,5,36
hypnomade 25 112,14.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
hypnomade 25 112,12.0,2023-12-27,rapdes0,93,98.6,0.0,5,36
hypnomade 25 112,4.0,2023-12-12,lirevei_0,60,97.9,0.0,5,36
krabboss 26 112,3.5,2024-02-10,rapdes0,93,98.6,0.0,5,36
krabboss 26 112,5.0,2024-01-18,chachap-50,289,100.0,0.0,5,36
krabboss 26 112,4.0,2023-12-16,jujub11,567,100.0,2.0,5,36
magneton 27 112,14.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
magneton 27 112,27.03,2024-01-20,rb_corral2,165,100.0,17.0,5,36
magneton 27 112,10.03,2023-12-14,lolau20,18,100.0,8.0,5,36
magneton 27 112,1.0,2023-11-22,evolifamily,584,100.0,0.0,5,36
magneton 27 112,1.0,2023-11-19,evolifamily,584,100.0,0.0,5,36
colossinge 28 112,4.5,2024-02-10,rapdes0,93,98.6,0.0,5,36
colossinge 28 112,14.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
colossinge 28 112,24.0,2023-11-13,lucie-annpique_0,4203,100.0,0.0,5,36
insecateur 29 112,14.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
insecateur 29 112,9.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
insecateur 29 112,27.0,2024-01-12,lucie-annpique_0,4203,100.0,0.0,5,36
insecateur 29 112,6.0,2023-12-24,fredolabombe,764,100.0,3.0,5,36
insecateur 29 112,4.8,2023-12-03,evolifamily,584,100.0,0.0,5,36
saquedeneu 30 112,14.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
saquedeneu 30 112,2.5,2023-12-11,lomail_5816,39,100.0,0.0,5,36
saquedeneu 30 112,5.9,2023-12-10,flomar_76,101,100.0,0.0,5,36
reptincel 31 112,2.0,2024-02-03,zadkiel,26,100.0,0.0,5,36
reptincel 31 112,9.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
reptincel 31 112,3.2,2024-01-21,lucie-annpique_0,4203,100.0,0.0,5,36
reptincel 31 112,2.5,2024-01-15,vinfr19,242,100.0,2.0,5,36
reptincel 31 112,35.48,2023-12-24,plazatcg,845,100.0,17.0,5,36
soporifik 32 112,8.5,2024-02-03,bizibizi95,187,100.0,5.0,5,36
soporifik 32 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
spectrum 34 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
spectrum 34 112,3.5,2024-01-21,lucie-annpique_0,4203,100.0,0.0,5,36
herbizarre 35 112,9.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
herbizarre 35 112,25.0,2023-12-26,truedq9fan,10,100.0,0.0,5,36
herbizarre 35 112,105.0,2023-12-23,apaiiz,241,100.0,0.0,5,36
coconfort 36 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
excelangue 37 112,4.99,2024-02-03,premium-tcg-market,439,100.0,0.0,5,36
excelangue 37 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
excelangue 37 112,9.0,2024-01-30,lucie-annpique_0,4203,100.0,0.0,5,36
excelangue 37 112,4.1,2023-12-27,pierspokecards16,1051,100.0,0.0,5,36
excelangue 37 112,2.0,2023-11-15,baptab-68,181,100.0,0.0,5,36
ferosinge 38 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
ferosinge 38 112,80.0,2023-11-30,plazatcg,845,100.0,0.0,5,36
ferosinge 38 112,80.0,2023-11-26,plazatcg,845,100.0,30.0,5,36
chrysacier 39 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
chrysacier 39 112,66.56,2023-12-10,plazatcg,845,100.0,19.0,5,36
chrysacier 39 112,27.5,2023-12-03,plazatcg,845,100.0,10.0,5,36
chrysacier 39 112,1.0,2023-11-16,evolifamily,584,100.0,0.0,5,36
nidorina 40 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
nidorina 40 112,2.5,2024-01-10,chachap-50,289,100.0,2.0,5,36
nidorina 40 112,31.5,2023-12-17,fredolabombe,764,100.0,10.0,5,36
nidorino 41 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
nidorino 41 112,5.9,2023-11-13,pokevivi7,17486,100.0,0.0,5,36
onix 42 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
onix 42 112,3.01,2023-12-17,lolau20,18,100.0,2.0,5,36
parasect 43 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
persian 44 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
persian 44 112,32.5,2024-01-08,pierrotb890,101,100.0,26.0,5,36
persian 44 112,16.05,2023-12-15,lolau20,18,100.0,9.0,5,36
persian 44 112,52.0,2023-12-04,pierrotb890,101,100.0,15.0,5,36
roucoups 45 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
roucoups 45 112,1.0,2023-12-28,ushiwaz,56,100.0,0.0,5,36
roucoups 45 112,27.0,2023-11-24,lucie-annpique_0,4203,100.0,0.0,5,36
tetarte 46 112,3.5,2024-02-10,rapdes0,93,98.6,0.0,5,36
tetarte 46 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
tetarte 46 112,6.01,2024-01-24,patriciherman_5,422,100.0,6.0,5,36
porygon 47 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
rattatac 48 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
aeromite 49 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
aeromite 49 112,4.85,2023-11-13,wn-cards,3690,99.8,0.0,5,36
carabaffe 50 112,10.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
carabaffe 50 112,36.99,2023-12-24,plazatcg,845,100.0,10.0,5,36
boustiflor 51 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
boustiflor 51 112,1.0,2024-01-27,tildeur,92,100.0,0.0,5,36
grodoudou 52 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
grodoudou 52 112,5.5,2023-12-04,lucie-annpique_0,4203,100.0,0.0,5,36
chetiflor 53 112,2.9,2024-01-21,marfr.ectdukd2x,25,100.0,0.0,5,36
chetiflor 53 112,1.0,2023-11-15,the-black-cat-01,275,99.4,0.0,5,36
bulbizarre 54 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
bulbizarre 54 112,1.0,2024-01-11,jemalusylucas456,197,100.0,2.0,5,36
bulbizarre 54 112,3.8,2023-12-21,foot2000,2155,99.3,2.0,5,36
bulbizarre 54 112,8.0,2023-11-20,fk-powa,10,100.0,0.0,5,36
bulbizarre 54 112,8.51,2023-11-13,fk-powa,10,100.0,5.0,5,36
bulbizarre 55 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
bulbizarre 55 112,2.0,2024-01-21,lucie-annpique_0,4203,100.0,0.0,5,36
bulbizarre 55 112,4.0,2023-12-18,magali13120,141,99.2,0.0,5,36
bulbizarre 55 112,6.0,2023-12-02,ludmila_patchwork,3230,100.0,0.0,5,36
chenipan 56 112,2.44,2024-01-07,wn-cards,3690,99.8,0.0,5,36
chenipan 56 112,14.99,2024-01-03,charlie-s-treasures,1250,100.0,0.0,5,36
chenipan 56 112,40.0,2023-12-15,ribarpasca,274,100.0,0.0,5,36
salameche 57 112,3.0,2024-02-03,zadkiel,26,100.0,0.0,5,36
salameche 57 112,7.85,2024-01-28,cartabaffe,3946,99.9,0.0,5,36
salameche 57 112,3.5,2023-12-31,chachap-50,289,100.0,2.0,5,36
salameche 58 112,2.0,2024-02-03,zadkiel,26,100.0,0.0,5,36
salameche 58 112,7.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
salameche 58 112,1.6,2024-01-21,lucie-annpique_0,4203,100.0,0.0,5,36
salameche 58 112,9.9,2024-01-07,pokevivi7,17486,100.0,0.0,5,36
salameche 58 112,29.0,2023-12-24,galerieleonparis,7,100.0,3.0,5,36
melofee 59 112,1.0,2023-11-16,evolifamily,584,100.0,0.0,5,36
osselait 60 112,10.0,2024-02-05,bizibizi95,187,100.0,11.0,5,36
osselait 60 112,7.0,2024-02-03,zadkiel,26,100.0,7.0,5,36
osselait 60 112,69.9,2024-01-07,bonnesaffaires00,718,100.0,0.0,5,36
osselait 60 112,6.0,2024-01-03,lesachatsdenane,268,100.0,0.0,5,36
osselait 60 112,1.9,2023-12-11,lucie-annpique_0,4203,100.0,0.0,5,36
osselait 60 112,22.0,2023-12-11,lucie-annpique_0,4203,100.0,0.0,5,36
doduo 62 112,13.5,2023-12-18,lomail_5816,39,100.0,0.0,5,36
fantominus 63 112,5.5,2023-12-17,lolau20,18,100.0,3.0,5,36
fantominus 63 112,21.27,2023-12-10,amisdespokemons,573,99.5,15.0,5,36
fantominus 63 112,1.0,2023-11-16,evolifamily,584,100.0,0.0,5,36
caninos 64 112,24.99,2024-02-09,lescartesauxtresors,720,100.0,0.0,5,36
caninos 64 112,5.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
caninos 64 112,2.5,2023-12-08,sungamescollection,4338,99.7,0.0,5,36
rondoudou 65 112,1.9,2024-02-09,lucie-annpique_0,4203,100.0,0.0,5,36
magicarpe 67 112,15.5,2024-01-10,cactus_33,194,100.0,2.0,5,36
magicarpe 67 112,83.0,2023-12-31,plazatcg,845,100.0,25.0,5,36
magicarpe 67 112,17.0,2023-11-30,lomail_5816,39,100.0,0.0,5,36
magneti 68 112,5.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
magneti 68 112,2.5,2023-12-08,sungamescollection,4338,99.7,0.0,5,36
miaouss 69 112,1.0,2024-02-03,davilon-131,31,88.9,0.0,5,36
miaouss 69 112,14.0,2024-01-30,lucie-annpique_0,4203,100.0,0.0,5,36
miaouss 69 112,2.0,2023-11-19,chachap-50,289,100.0,0.0,5,36
paras 72 112,5.85,2024-01-30,cartabaffe,3946,99.9,0.0,5,36
roucool 73 112,6.99,2024-01-21,stevcollect,479,100.0,0.0,5,36
pikachu 74 112,80.0,2024-01-27,lucie-annpique_0,4203,100.0,0.0,5,36
pikachu 74 112,9.85,2024-01-26,cartabaffe,3946,99.9,0.0,5,36
pikachu 74 112,93.0,2024-01-19,chachap-50,289,100.0,0.0,5,36
pikachu 74 112,30.0,2024-01-19,bustercalltcg,141,100.0,0.0,5,36
pikachu 74 112,110.0,2024-01-19,chachap-50,289,100.0,0.0,5,36
