set_name,card_title,bloc_name
Flammes Obsidiennes,laim 221 197,Écarlate et Violet
Flammes Obsidiennes,bekaglacon ex 222 197,Écarlate et Violet
Flammes Obsidiennes,dracaufeu ex 223 197,Écarlate et Violet
Flammes Obsidiennes,vrombotor ex 224 197,Écarlate et Violet
Flammes Obsidiennes,roucarnage ex 225 197,Écarlate et Violet
Flammes Obsidiennes,alisma 226 197,Écarlate et Violet
Flammes Obsidiennes,popi 227 197,Écarlate et Violet
Flammes Obsidiennes,dracaufeu ex 228 197,Écarlate et Violet
Flammes Obsidiennes,cuencia 229 197,Écarlate et Violet
Flammes Obsidiennes,energie feu de base 230 197,Écarlate et Violet
La Voie du Maître,florizarre v 1 73,Épée et Bouclier
La Voie du Maître,aspicot 2 73,Épée et Bouclier
La Voie du Maître,coconfort 3 73,Épée et Bouclier
La Voie du Maître,dardargnan 4 73,Épée et Bouclier
La Voie du Maître,blancoton v 5 73,Épée et Bouclier
La Voie du Maître,goupix 6 73,Épée et Bouclier
La Voie du Maître,victini 7 73,Épée et Bouclier
La Voie du Maître,felinferno v 8 73,Épée et Bouclier
La Voie du Maître,grillepattes 9 73,Épée et Bouclier
La Voie du Maître,scolocendre 10 73,Épée et Bouclier
La Voie du Maître,carvanha 11 73,Épée et Bouclier
La Voie du Maître,sharpedo 12 73,Épée et Bouclier
La Voie du Maître,wailord v 13 73,Épée et Bouclier
La Voie du Maître,torgamord v 14 73,Épée et Bouclier
La Voie du Maître,torgamord vmax 15 73,Épée et Bouclier
La Voie du Maître,gardevoir v 16 73,Épée et Bouclier
La Voie du Maître,gardevoir vmax 17 73,Épée et Bouclier
La Voie du Maître,bibichut 18 73,Épée et Bouclier
La Voie du Maître,chapotus 19 73,Épée et Bouclier
La Voie du Maître,sorcilence 20 73,Épée et Bouclier
La Voie du Maître,corayome de galar v 21 73,Épée et Bouclier
La Voie du Maître,charmilly v 22 73,Épée et Bouclier
La Voie du Maître,charmilly vmax 23 73,Épée et Bouclier
La Voie du Maître,machoc 24 73,Épée et Bouclier
La Voie du Maître,machopeur 25 73,Épée et Bouclier
La Voie du Maître,mackogneur 26 73,Épée et Bouclier
La Voie du Maître,lucario v 27 73,Épée et Bouclier
La Voie du Maître,zygarde 28 73,Épée et Bouclier
La Voie du Maître,rocabot 29 73,Épée et Bouclier
La Voie du Maître,lougaroc 30 73,Épée et Bouclier
La Voie du Maître,charbi 31 73,Épée et Bouclier
La Voie du Maître,krakos v 32 73,Épée et Bouclier
La Voie du Maître,abo 33 73,Épée et Bouclier
La Voie du Maître,arbok 34 73,Épée et Bouclier
La Voie du Maître,zigzaton de galar 35 73,Épée et Bouclier
La Voie du Maître,lineon de galar 36 73,Épée et Bouclier
La Voie du Maître,ixon de galar 37 73,Épée et Bouclier
La Voie du Maître,absol 38 73,Épée et Bouclier
La Voie du Maître,chacripan 39 73,Épée et Bouclier
La Voie du Maître,leopardus 40 73,Épée et Bouclier
La Voie du Maître,baggiguane 41 73,Épée et Bouclier
La Voie du Maître,baggaid 42 73,Épée et Bouclier
La Voie du Maître,miamiasme 43 73,Épée et Bouclier
La Voie du Maître,sepiatop 44 73,Épée et Bouclier
La Voie du Maître,sepiatroce 45 73,Épée et Bouclier
La Voie du Maître,goupilou 46 73,Épée et Bouclier
La Voie du Maître,duralugon v 47 73,Épée et Bouclier
La Voie du Maître,tylton 48 73,Épée et Bouclier
La Voie du Maître,altaria 49 73,Épée et Bouclier
La Voie du Maître,travis 50 73,Épée et Bouclier
La Voie du Maître,total soin 51 73,Épée et Bouclier
La Voie du Maître,super ball 52 73,Épée et Bouclier
La Voie du Maître,nabil 53 73,Épée et Bouclier
La Voie du Maître,hyper potion 54 73,Épée et Bouclier
La Voie du Maître,kabu 55 73,Épée et Bouclier
La Voie du Maître,rosemary 56 73,Épée et Bouclier
La Voie du Maître,percy 57 73,Épée et Bouclier
La Voie du Maître,peterson 58 73,Épée et Bouclier
La Voie du Maître,poke ball 59 73,Épée et Bouclier
La Voie du Maître,dame du centre pokemon 60 73,Épée et Bouclier
La Voie du Maître,potion 61 73,Épée et Bouclier
La Voie du Maître,recherches professorales professeure magnolia 62 73,Épée et Bouclier
La Voie du Maître,moticyclette 63 73,Épée et Bouclier
La Voie du Maître,motismart 64 73,Épée et Bouclier
La Voie du Maître,sonya 65 73,Épée et Bouclier
La Voie du Maître,conserve douteuse 66 73,Épée et Bouclier
La Voie du Maître,sbire de la team yell 67 73,Épée et Bouclier
La Voie du Maître,stade de greenbury 68 73,Épée et Bouclier
La Voie du Maître,torgamord v 69 73,Épée et Bouclier
La Voie du Maître,gardevoir v 70 73,Épée et Bouclier
La Voie du Maître,corayome de galar v 71 73,Épée et Bouclier
La Voie du Maître,krakos v 72 73,Épée et Bouclier
La Voie du Maître,nabil 73 73,Épée et Bouclier
La Voie du Maître,dracaufeu vmax 74 73,Épée et Bouclier
La Voie du Maître,torgamord vmax 75 73,Épée et Bouclier
La Voie du Maître,gardevoir vmax 76 73,Épée et Bouclier
La Voie du Maître,kabu 77 73,Épée et Bouclier
La Voie du Maître,peterson 78 73,Épée et Bouclier
La Voie du Maître,dracaufeu v 79 73,Épée et Bouclier
La Voie du Maître,conserve douteuse 80 73,Épée et Bouclier
Origine Perdue,mystherbe 1 196,Épée et Bouclier
Origine Perdue,ortide 2 196,Épée et Bouclier
Origine Perdue,rafflesia 3 196,Épée et Bouclier
Origine Perdue,paras 4 196,Épée et Bouclier
Origine Perdue,parasect 5 196,Épée et Bouclier
Origine Perdue,chenipotte 6 196,Épée et Bouclier
Origine Perdue,armulys 7 196,Épée et Bouclier
Origine Perdue,charmillon 8 196,Épée et Bouclier
Origine Perdue,blindalys 9 196,Épée et Bouclier
Origine Perdue,papinox 10 196,Épée et Bouclier
Origine Perdue,grainipiot 11 196,Épée et Bouclier
Origine Perdue,pifeuil 12 196,Épée et Bouclier
Origine Perdue,tengalice 13 196,Épée et Bouclier
Origine Perdue,roselia 14 196,Épée et Bouclier
Origine Perdue,roserade 15 196,Épée et Bouclier
Origine Perdue,brocelome 16 196,Épée et Bouclier
Origine Perdue,desseliande 17 196,Épée et Bouclier
Origine Perdue,larvadar 18 196,Épée et Bouclier
Origine Perdue,coleodome 19 196,Épée et Bouclier
Origine Perdue,astronelle 20 196,Épée et Bouclier
Origine Perdue,limagma 21 196,Épée et Bouclier
Origine Perdue,volcaropod 22 196,Épée et Bouclier
Origine Perdue,chartor 23 196,Épée et Bouclier
Origine Perdue,funecire 24 196,Épée et Bouclier
Origine Perdue,melancolux 25 196,Épée et Bouclier
Origine Perdue,lugulabre 26 196,Épée et Bouclier
Origine Perdue,goupelin v 27 196,Épée et Bouclier
Origine Perdue,helionceau 28 196,Épée et Bouclier
Origine Perdue,nemelios 29 196,Épée et Bouclier
Origine Perdue,ptitard 30 196,Épée et Bouclier
Origine Perdue,tetarte 31 196,Épée et Bouclier
Origine Perdue,tarpaud 32 196,Épée et Bouclier
Origine Perdue,otaria 33 196,Épée et Bouclier
Origine Perdue,lamantine 34 196,Épée et Bouclier
Origine Perdue,hypotrempe 35 196,Épée et Bouclier
Origine Perdue,hypocean 36 196,Épée et Bouclier
Origine Perdue,hyporoi 37 196,Épée et Bouclier
Origine Perdue,lovdisc 38 196,Épée et Bouclier
Origine Perdue,sancoki 39 196,Épée et Bouclier
Origine Perdue,ecayon 40 196,Épée et Bouclier
Origine Perdue,lumineon 41 196,Épée et Bouclier
Origine Perdue,blizzi 42 196,Épée et Bouclier
Origine Perdue,blizzaroi 43 196,Épée et Bouclier
Origine Perdue,bargantua de hisui 44 196,Épée et Bouclier
Origine Perdue,paragruel de hisui 45 196,Épée et Bouclier
Origine Perdue,couaneton 46 196,Épée et Bouclier
Origine Perdue,lakmecygne 47 196,Épée et Bouclier
Origine Perdue,kyurem v 48 196,Épée et Bouclier
Origine Perdue,kyurem vmax 49 196,Épée et Bouclier
Origine Perdue,nigosier 50 196,Épée et Bouclier
Origine Perdue,blizzeval 51 196,Épée et Bouclier
Origine Perdue,pikachu 52 196,Épée et Bouclier
Origine Perdue,raichu 53 196,Épée et Bouclier
Origine Perdue,dynavolt 54 196,Épée et Bouclier
Origine Perdue,elecsprint 55 196,Épée et Bouclier
Origine Perdue,magnezone v 56 196,Épée et Bouclier
Origine Perdue,magnezone vstar 57 196,Épée et Bouclier
Origine Perdue,motisma v 58 196,Épée et Bouclier
Origine Perdue,anchwatt 59 196,Épée et Bouclier
Origine Perdue,lamperoie 60 196,Épée et Bouclier
Origine Perdue,ohmassacre 61 196,Épée et Bouclier
Origine Perdue,melofee 62 196,Épée et Bouclier
Origine Perdue,melodelfe 63 196,Épée et Bouclier
Origine Perdue,fantominus 64 196,Épée et Bouclier
Origine Perdue,spectrum 65 196,Épée et Bouclier
Origine Perdue,ectoplasma 66 196,Épée et Bouclier
Origine Perdue,m. mime 67 196,Épée et Bouclier
Origine Perdue,lippoutou 68 196,Épée et Bouclier
Origine Perdue,gardevoir radieux 69 196,Épée et Bouclier
Origine Perdue,tenefix 70 196,Épée et Bouclier
Origine Perdue,mysdibule 71 196,Épée et Bouclier
Origine Perdue,polichombr 72 196,Épée et Bouclier
Origine Perdue,branette 73 196,Épée et Bouclier
Origine Perdue,cresselia 74 196,Épée et Bouclier
Origine Perdue,zorua de hisui 75 196,Épée et Bouclier
Origine Perdue,zoroark de hisui 76 196,Épée et Bouclier
Origine Perdue,sepiatop 77 196,Épée et Bouclier
Origine Perdue,sepiatroce 78 196,Épée et Bouclier
Origine Perdue,guerilande 79 196,Épée et Bouclier
Origine Perdue,mimiqui 80 196,Épée et Bouclier
Origine Perdue,spectreval 81 196,Épée et Bouclier
Origine Perdue,amovenus v 82 196,Épée et Bouclier
Origine Perdue,caninos de hisui 83 196,Épée et Bouclier
Origine Perdue,arcanin de hisui 84 196,Épée et Bouclier
Origine Perdue,tartard 85 196,Épée et Bouclier
Origine Perdue,machoc 86 196,Épée et Bouclier
Origine Perdue,machopeur 87 196,Épée et Bouclier
Origine Perdue,mackogneur 88 196,Épée et Bouclier
Origine Perdue,rhinocorne 89 196,Épée et Bouclier
Origine Perdue,rhinoferos 90 196,Épée et Bouclier
Origine Perdue,rhinastoc 91 196,Épée et Bouclier
Origine Perdue,ptera v 92 196,Épée et Bouclier
Origine Perdue,ptera vstar 93 196,Épée et Bouclier
Origine Perdue,simularbre 94 196,Épée et Bouclier
Origine Perdue,scorplane 95 196,Épée et Bouclier
Origine Perdue,scorvol 96 196,Épée et Bouclier
Origine Perdue,makuhita 97 196,Épée et Bouclier
Origine Perdue,hariyama 98 196,Épée et Bouclier
Origine Perdue,meditikka 99 196,Épée et Bouclier
Origine Perdue,charmina 100 196,Épée et Bouclier
Origine Perdue,relicanth 101 196,Épée et Bouclier
Origine Perdue,tritosor 102 196,Épée et Bouclier
Origine Perdue,kungfouine 103 196,Épée et Bouclier
Origine Perdue,shaofouine 104 196,Épée et Bouclier
Origine Perdue,demeteros 105 196,Épée et Bouclier
Origine Perdue,opermine 106 196,Épée et Bouclier
Origine Perdue,golgopathe 107 196,Épée et Bouclier
Origine Perdue,strassie 108 196,Épée et Bouclier
Origine Perdue,rocabot 109 196,Épée et Bouclier
Origine Perdue,hexadron 110 196,Épée et Bouclier
Origine Perdue,dolman 111 196,Épée et Bouclier
Origine Perdue,mimigal 112 196,Épée et Bouclier
Origine Perdue,migalos 113 196,Épée et Bouclier
Origine Perdue,cornebre 114 196,Épée et Bouclier
Origine Perdue,corboss 115 196,Épée et Bouclier
Origine Perdue,seviper 116 196,Épée et Bouclier
Origine Perdue,spiritomb 117 196,Épée et Bouclier
Origine Perdue,drascore v 118 196,Épée et Bouclier
Origine Perdue,drascore vstar 119 196,Épée et Bouclier
Origine Perdue,darkrai 120 196,Épée et Bouclier
Origine Perdue,sepiatop 121 196,Épée et Bouclier
Origine Perdue,hoopa 122 196,Épée et Bouclier
Origine Perdue,farfurex de hisui radieux 123 196,Épée et Bouclier
Origine Perdue,steelix radieux 124 196,Épée et Bouclier
Origine Perdue,archeomire 125 196,Épée et Bouclier
Origine Perdue,archeodong 126 196,Épée et Bouclier
Origine Perdue,limonde de galar 127 196,Épée et Bouclier
Origine Perdue,magearna 128 196,Épée et Bouclier
Origine Perdue,berserkatt de galar v 129 196,Épée et Bouclier
Origine Perdue,giratina v 130 196,Épée et Bouclier
Origine Perdue,giratina vstar 131 196,Épée et Bouclier
Origine Perdue,mucuscule 132 196,Épée et Bouclier
Origine Perdue,colimucus de hisui 133 196,Épée et Bouclier
Origine Perdue,muplodocus de hisui 134 196,Épée et Bouclier
Origine Perdue,muplodocus de hisui v 135 196,Épée et Bouclier
Origine Perdue,muplodocus de hisui vstar 136 196,Épée et Bouclier
Origine Perdue,roucarnage v 137 196,Épée et Bouclier
Origine Perdue,excelangue 138 196,Épée et Bouclier
Origine Perdue,coudlangue 139 196,Épée et Bouclier
Origine Perdue,porygon 140 196,Épée et Bouclier
Origine Perdue,porygon2 141 196,Épée et Bouclier
Origine Perdue,porygon z 142 196,Épée et Bouclier
Origine Perdue,ronflex 143 196,Épée et Bouclier
Origine Perdue,capumain 144 196,Épée et Bouclier
Origine Perdue,capidextre 145 196,Épée et Bouclier
Origine Perdue,zoroark de hisui v 146 196,Épée et Bouclier
Origine Perdue,zoroark de hisui vstar 147 196,Épée et Bouclier
Origine Perdue,frison 148 196,Épée et Bouclier
Origine Perdue,dodoala 149 196,Épée et Bouclier
Origine Perdue,rongourmand 150 196,Épée et Bouclier
Origine Perdue,rongrigou 151 196,Épée et Bouclier
Origine Perdue,smarceus 152 196,Épée et Bouclier
Origine Perdue,marcia 153 196,Épée et Bouclier
Origine Perdue,boite a desastre 154 196,Épée et Bouclier
Origine Perdue,experience de nikolai 155 196,Épée et Bouclier
Origine Perdue,pompe a degats 156 196,Épée et Bouclier
Origine Perdue,kimera 157 196,Épée et Bouclier
Origine Perdue,graham 158 196,Épée et Bouclier
Origine Perdue,mademoiselle 159 196,Épée et Bouclier
Origine Perdue,lac savoir 160 196,Épée et Bouclier
Origine Perdue,ville perdue 161 196,Épée et Bouclier
Origine Perdue,aspirateur perdu 162 196,Épée et Bouclier
Origine Perdue,portail mirage 163 196,Épée et Bouclier
Origine Perdue,les detroussoeurs 164 196,Épée et Bouclier
Origine Perdue,masque de panique 165 196,Épée et Bouclier
Origine Perdue,armand 166 196,Épée et Bouclier
Origine Perdue,cardus 167 196,Épée et Bouclier
Origine Perdue,caisse a outils 168 196,Épée et Bouclier
Origine Perdue,percupio 169 196,Épée et Bouclier
Origine Perdue,bras a remontoir 170 196,Épée et Bouclier
Origine Perdue,energie cadeau 171 196,Épée et Bouclier
Origine Perdue,electrode de hisui v 172 196,Épée et Bouclier
Origine Perdue,goupelin v 173 196,Épée et Bouclier
Origine Perdue,kyurem v 174 196,Épée et Bouclier
Origine Perdue,magnezone v 175 196,Épée et Bouclier
Origine Perdue,motisma v 176 196,Épée et Bouclier
Origine Perdue,motisma v 177 196,Épée et Bouclier
Origine Perdue,amovenus v 178 196,Épée et Bouclier
Origine Perdue,ptera v 179 196,Épée et Bouclier
Origine Perdue,ptera v 180 196,Épée et Bouclier
Origine Perdue,gallame v 181 196,Épée et Bouclier
Origine Perdue,drascore v 182 196,Épée et Bouclier
Origine Perdue,berserkatt de galar v 183 196,Épée et Bouclier
Origine Perdue,berserkatt de galar v 184 196,Épée et Bouclier
Origine Perdue,giratina v 185 196,Épée et Bouclier
Origine Perdue,giratina v 186 196,Épée et Bouclier
Origine Perdue,muplodocus de hisui v 187 196,Épée et Bouclier
Origine Perdue,roucarnage v 188 196,Épée et Bouclier
Origine Perdue,marcia 189 196,Épée et Bouclier
Origine Perdue,experience de nikolai 190 196,Épée et Bouclier
Origine Perdue,kimera 191 196,Épée et Bouclier
Origine Perdue,graham 192 196,Épée et Bouclier
Origine Perdue,mademoiselle 193 196,Épée et Bouclier
Origine Perdue,les detroussoeurs 194 196,Épée et Bouclier
Origine Perdue,cardus 195 196,Épée et Bouclier
Origine Perdue,percupio 196 196,Épée et Bouclier
Origine Perdue,kyurem vmax 197 196,Épée et Bouclier
Origine Perdue,magnezone vstar 198 196,Épée et Bouclier
Origine Perdue,ptera vstar 199 196,Épée et Bouclier
Origine Perdue,drascore vstar 200 196,Épée et Bouclier
Origine Perdue,giratina vstar 201 196,Épée et Bouclier
Origine Perdue,muplodocus de hisui vstar 202 196,Épée et Bouclier
Origine Perdue,zoroark de hisui vstar 203 196,Épée et Bouclier
Origine Perdue,marcia 204 196,Épée et Bouclier
Origine Perdue,experience de nikolai 205 196,Épée et Bouclier
Origine Perdue,kimera 206 196,Épée et Bouclier
Origine Perdue,graham 207 196,Épée et Bouclier
Origine Perdue,mademoiselle 208 196,Épée et Bouclier
Origine Perdue,les detroussoeurs 209 196,Épée et Bouclier
Origine Perdue,cardus 210 196,Épée et Bouclier
Origine Perdue,percupio 211 196,Épée et Bouclier
Origine Perdue,giratina vstar 212 196,Épée et Bouclier
Origine Perdue,zoroark de hisui vstar 213 196,Épée et Bouclier
Origine Perdue,boite a desastre 214 196,Épée et Bouclier
Origine Perdue,stade en ruines 215 196,Épée et Bouclier
Origine Perdue,fortifiant obscur 216 196,Épée et Bouclier
Origine Perdue,aspirateur perdu 217 196,Épée et Bouclier
Origine Perdue,parasect tg01 tg30,Épée et Bouclier
Origine Perdue,roserade tg02 tg30,Épée et Bouclier
Origine Perdue,dracaufeu tg03 tg30,Épée et Bouclier
Origine Perdue,lugulabre tg04 tg30,Épée et Bouclier
Origine Perdue,pikachu tg05 tg30,Épée et Bouclier
Origine Perdue,ectoplasma tg06 tg30,Épée et Bouclier
Origine Perdue,branette tg07 tg30,Épée et Bouclier
Origine Perdue,arcanin de hisui tg08 tg30,Épée et Bouclier
Origine Perdue,spiritomb tg09 tg30,Épée et Bouclier
Origine Perdue,ronflex tg10 tg30,Épée et Bouclier
Origine Perdue,morpheo tg11 tg30,Épée et Bouclier
Origine Perdue,astronelle v tg12 tg30,Épée et Bouclier
Origine Perdue,astronelle vmax tg13 tg30,Épée et Bouclier
Origine Perdue,scolocendre v tg14 tg30,Épée et Bouclier
Origine Perdue,scolocendre vmax tg15 tg30,Épée et Bouclier
Origine Perdue,pikachu v tg16 tg30,Épée et Bouclier
Origine Perdue,pikachu vmax tg17 tg30,Épée et Bouclier
Origine Perdue,amovenus v tg18 tg30,Épée et Bouclier
Origine Perdue,gallame v tg19 tg30,Épée et Bouclier
Origine Perdue,nostenfer v tg20 tg30,Épée et Bouclier
Origine Perdue,ethernatos v tg21 tg30,Épée et Bouclier
Origine Perdue,ethernatos vmax tg22 tg30,Épée et Bouclier
Origine Perdue,decouverte de l'aventuriere tg23 tg30,Épée et Bouclier
Origine Perdue,ordres du boss lysandre tg24 tg30,Épée et Bouclier
Origine Perdue,cuisinier tg25 tg30,Épée et Bouclier
Origine Perdue,kabu tg26 tg30,Épée et Bouclier
Origine Perdue,donna tg27 tg30,Épée et Bouclier
Origine Perdue,sally tg28 tg30,Épée et Bouclier
Origine Perdue,pikachu vmax tg29 tg30,Épée et Bouclier
Origine Perdue,mew vmax tg30 tg30,Épée et Bouclier
Poing de Fusion,chenipan 1 264,Épée et Bouclier
Poing de Fusion,chrysacier 2 264,Épée et Bouclier
Poing de Fusion,papilusion 3 264,Épée et Bouclier
Poing de Fusion,balignon 4 264,Épée et Bouclier
Poing de Fusion,chapignon 5 264,Épée et Bouclier
Poing de Fusion,chapignon v 6 264,Épée et Bouclier
Poing de Fusion,feuillajou 7 264,Épée et Bouclier
Poing de Fusion,feuiloutan 8 264,Épée et Bouclier
Poing de Fusion,larveyette 9 264,Épée et Bouclier
Poing de Fusion,couverdure 10 264,Épée et Bouclier
Poing de Fusion,manternel 11 264,Épée et Bouclier
Poing de Fusion,maracachi 12 264,Épée et Bouclier
Poing de Fusion,escargaume 13 264,Épée et Bouclier
Poing de Fusion,limaspeed 14 264,Épée et Bouclier
Poing de Fusion,viridium 15 264,Épée et Bouclier
Poing de Fusion,brocelome 16 264,Épée et Bouclier
Poing de Fusion,desseliande 17 264,Épée et Bouclier
Poing de Fusion,larvibule 18 264,Épée et Bouclier
Poing de Fusion,araqua 19 264,Épée et Bouclier
Poing de Fusion,tarenbulle 20 264,Épée et Bouclier
Poing de Fusion,sucreine v 21 264,Épée et Bouclier
Poing de Fusion,gorythmic v 22 264,Épée et Bouclier
